days	popsize	nclones	shannon	CycleMedian	restingCells	numberOfDeaths	newCells	lenProliferating	stemNumber	time
15	51999	3463	7.1211	19.74	399	335	477	9577	30958	@ 18:39:24
15	52087	3453	7.117	19.75	326	336	424	9619	31019	@ 18:39:24
15	52124	3446	7.11261	19.76	341	369	406	9611	31036	@ 18:39:24
15	52206	3443	7.10974	19.75	355	333	415	9613	31068	@ 18:39:24
15	52358	3436	7.10593	19.72	387	326	478	9637	31158	@ 18:39:24
15	52499	3428	7.10109	19.72	348	311	452	9696	31258	@ 18:39:24
15	52579	3424	7.09829	19.7	369	354	434	9699	31293	@ 18:39:24
15	52740	3417	7.09381	19.68	402	331	492	9732	31383	@ 18:39:24
15	52850	3411	7.08922	19.68	394	337	447	9717	31459	@ 18:39:24
15	52890	3401	7.08544	19.66	338	381	421	9744	31516	@ 18:39:24
15	52948	3391	7.08134	19.65	353	386	444	9756	31547	@ 18:39:24
15	53001	3386	7.07859	19.63	338	341	394	9743	31559	@ 18:39:25
15	53072	3384	7.07588	19.63	343	377	448	9764	31626	@ 18:39:25
15	53245	3381	7.07276	19.66	401	296	469	9775	31718	@ 18:39:25
15	53380	3366	7.06878	19.66	360	321	456	9812	31789	@ 18:39:25
15	53460	3360	7.06588	19.66	338	349	429	9847	31851	@ 18:39:25
15	53583	3350	7.0624	19.65	381	349	472	9871	31944	@ 18:39:25
16	53717	3344	7.05983	19.65	383	345	479	9910	32034	@ 18:39:25
16	53837	3337	7.05648	19.66	386	336	456	9919	32118	@ 18:39:25
16	53939	3326	7.05236	19.65	346	328	430	9928	32161	@ 18:39:25
16	54057	3316	7.04943	19.67	364	325	443	9946	32232	@ 18:39:25
16	54186	3308	7.0451	19.68	407	339	468	9941	32281	@ 18:39:25
16	54297	3299	7.04142	19.68	389	366	477	9962	32346	@ 18:39:25
16	54450	3288	7.03746	19.67	399	338	491	9988	32414	@ 18:39:25
16	54598	3274	7.03248	19.7	400	336	484	10019	32492	@ 18:39:25
16	54686	3268	7.02881	19.71	367	330	418	10005	32519	@ 18:39:26
16	54821	3260	7.02495	19.71	385	335	470	10037	32593	@ 18:39:26
16	54954	3255	7.02065	19.71	370	333	466	10074	32675	@ 18:39:26
16	55056	3247	7.01692	19.7	346	341	443	10093	32731	@ 18:39:26
16	55178	3241	7.01351	19.71	330	323	445	10153	32809	@ 18:39:26
16	55290	3232	7.00912	19.72	396	353	465	10149	32871	@ 18:39:26
16	55434	3226	7.00544	19.75	427	334	478	10143	32936	@ 18:39:26
16	55535	3221	7.00259	19.75	347	339	440	10166	32980	@ 18:39:26
16	55628	3214	6.9989	19.73	390	352	445	10147	33021	@ 18:39:26
16	55747	3208	6.99549	19.72	365	336	455	10167	33094	@ 18:39:26
16	55886	3197	6.99273	19.73	402	342	481	10187	33160	@ 18:39:26
16	55971	3186	6.98902	19.74	379	340	425	10172	33178	@ 18:39:26
16	56064	3178	6.98538	19.74	372	390	483	10216	33242	@ 18:39:27
16	56249	3172	6.98199	19.72	400	321	506	10265	33359	@ 18:39:27
16	56373	3162	6.97778	19.73	400	364	488	10282	33427	@ 18:39:27
16	56460	3157	6.97548	19.75	370	362	449	10297	33490	@ 18:39:27
17	56559	3146	6.97154	19.76	357	360	459	10332	33544	@ 18:39:27
17	56729	3141	6.96793	19.76	434	326	496	10339	33641	@ 18:39:27
17	56804	3133	6.96448	19.76	370	370	445	10345	33683	@ 18:39:27
17	56940	3125	6.96118	19.76	416	366	502	10361	33741	@ 18:39:27
17	57067	3117	6.95754	19.76	431	376	503	10369	33802	@ 18:39:27
17	57179	3110	6.95388	19.78	390	352	464	10370	33853	@ 18:39:27
17	57287	3103	6.95067	19.79	356	359	467	10411	33914	@ 18:39:27
17	57426	3093	6.94734	19.8	385	333	472	10429	34002	@ 18:39:27
17	57559	3086	6.94385	19.79	392	322	455	10435	34065	@ 18:39:27
17	57704	3077	6.94033	19.8	406	353	498	10449	34163	@ 18:39:28
17	57844	3065	6.93659	19.81	402	342	482	10467	34242	@ 18:39:28
17	57969	3051	6.93384	19.82	397	364	489	10491	34326	@ 18:39:28
17	58044	3042	6.92994	19.84	399	386	461	10500	34383	@ 18:39:28
17	58185	3034	6.9263	19.84	428	373	514	10528	34459	@ 18:39:28
17	58320	3027	6.92332	19.82	390	343	478	10548	34537	@ 18:39:28
17	58434	3020	6.91958	19.84	379	343	457	10555	34599	@ 18:39:28
17	58540	3011	6.91651	19.81	387	374	480	10572	34665	@ 18:39:28
17	58677	3001	6.91206	19.83	432	384	521	10590	34734	@ 18:39:28
17	58795	2993	6.90887	19.81	363	338	456	10625	34785	@ 18:39:28
17	58948	2988	6.90625	19.81	411	333	486	10634	34866	@ 18:39:28
17	59086	2982	6.90285	19.8	416	368	506	10655	34955	@ 18:39:28
17	59245	2974	6.89957	19.78	413	336	495	10678	35029	@ 18:39:28
17	59376	2965	6.89606	19.77	381	359	490	10713	35117	@ 18:39:29
17	59484	2955	6.89291	19.78	358	353	461	10749	35188	@ 18:39:29
18	59643	2950	6.88957	19.77	434	360	519	10767	35279	@ 18:39:29
18	59748	2941	6.88623	19.77	394	389	494	10794	35347	@ 18:39:29
18	59906	2932	6.88221	19.76	436	345	503	10805	35412	@ 18:39:29
18	60022	2930	6.88003	19.75	382	373	489	10840	35502	@ 18:39:29
18	60161	2923	6.8768	19.73	385	368	507	10908	35607	@ 18:39:29
18	60249	2912	6.87278	19.73	404	388	476	10916	35651	@ 18:39:29
18	60417	2907	6.86981	19.73	455	362	530	10934	35758	@ 18:39:29
18	60518	2904	6.86664	19.72	388	382	483	10957	35808	@ 18:39:29
18	60666	2895	6.86355	19.73	385	336	484	10999	35889	@ 18:39:29
18	60868	2890	6.86009	19.72	434	311	513	11025	35996	@ 18:39:29
18	60932	2882	6.85677	19.72	366	395	459	11044	36042	@ 18:39:29
18	61087	2876	6.85315	19.74	423	346	501	11066	36132	@ 18:39:30
18	61252	2868	6.85012	19.74	449	364	529	11089	36233	@ 18:39:30
18	61443	2867	6.84768	19.73	416	322	513	11131	36351	@ 18:39:30
18	61626	2858	6.84394	19.72	421	354	537	11188	36484	@ 18:39:30
18	61790	2856	6.84068	19.72	427	359	523	11229	36581	@ 18:39:30
18	61929	2851	6.8378	19.71	384	353	492	11269	36669	@ 18:39:30
18	62114	2845	6.83474	19.71	437	342	527	11296	36787	@ 18:39:30
18	62294	2838	6.8311	19.71	442	366	546	11335	36911	@ 18:39:30
18	62431	2830	6.82793	19.7	442	380	517	11335	36982	@ 18:39:30
18	62584	2825	6.82513	19.69	443	361	514	11350	37074	@ 18:39:30
18	62761	2821	6.82253	19.7	469	386	563	11380	37174	@ 18:39:30
18	62875	2813	6.81862	19.68	421	386	500	11382	37223	@ 18:39:30
18	63030	2808	6.81604	19.67	442	374	529	11397	37319	@ 18:39:30
19	63205	2798	6.81306	19.65	444	374	549	11441	37432	@ 18:39:31
19	63330	2794	6.80995	19.67	415	371	496	11461	37512	@ 18:39:31
19	63472	2788	6.80816	19.65	436	366	508	11468	37591	@ 18:39:31
19	63664	2784	6.80452	19.65	436	345	537	11513	37692	@ 18:39:31
19	63807	2777	6.80128	19.65	444	381	524	11528	37756	@ 18:39:31
19	63939	2774	6.79876	19.63	462	406	538	11533	37855	@ 18:39:31
19	64128	2768	6.79566	19.63	461	371	560	11561	37951	@ 18:39:31
19	64289	2764	6.79325	19.62	426	365	526	11595	38048	@ 18:39:31
19	64445	2756	6.78988	19.62	440	365	521	11610	38133	@ 18:39:31
19	64641	2751	6.78656	19.6	477	370	566	11641	38259	@ 18:39:31
19	64851	2743	6.78277	19.58	468	377	587	11690	38380	@ 18:39:31
19	65023	2740	6.78022	19.57	431	355	527	11735	38464	@ 18:39:31
19	65176	2736	6.77767	19.58	460	382	535	11737	38538	@ 18:39:31
19	65341	2731	6.77482	19.57	439	366	531	11759	38627	@ 18:39:32
19	65502	2722	6.77078	19.6	453	376	537	11784	38733	@ 18:39:32
19	65659	2714	6.76792	19.6	425	367	524	11813	38818	@ 18:39:32
19	65781	2710	6.76487	19.61	413	382	504	11842	38874	@ 18:39:32
19	66015	2704	6.76207	19.6	472	342	576	11872	39022	@ 18:39:32
19	66142	2696	6.75907	19.59	455	428	555	11877	39080	@ 18:39:32
19	66305	2690	6.75619	19.59	444	393	556	11912	39195	@ 18:39:32
19	66482	2684	6.7535	19.59	434	346	523	11938	39284	@ 18:39:32
19	66690	2677	6.75077	19.58	447	355	563	11987	39407	@ 18:39:32
19	66811	2668	6.74764	19.59	386	394	515	12046	39483	@ 18:39:32
19	66962	2665	6.74435	19.59	459	388	539	12054	39553	@ 18:39:32
20	67182	2658	6.74099	19.59	462	365	585	12110	39672	@ 18:39:32
20	67395	2649	6.73713	19.59	448	379	592	12186	39837	@ 18:39:33
20	67586	2643	6.73463	19.63	469	368	559	12207	39916	@ 18:39:33
20	67746	2638	6.732	19.63	473	396	556	12222	40011	@ 18:39:33
20	67915	2632	6.7292	19.64	466	416	585	12255	40118	@ 18:39:33
20	68065	2626	6.72613	19.64	476	402	552	12241	40185	@ 18:39:33
20	68212	2618	6.72321	19.67	474	415	562	12254	40273	@ 18:39:33
20	68385	2614	6.72091	19.69	433	382	555	12300	40389	@ 18:39:33
20	68592	2607	6.71836	19.68	461	345	552	12327	40492	@ 18:39:33
20	68821	2603	6.71569	19.68	495	357	586	12360	40644	@ 18:39:33
20	68992	2599	6.71209	19.66	472	427	598	12417	40740	@ 18:39:33
20	69185	2596	6.70974	19.65	457	357	550	12446	40855	@ 18:39:33
20	69427	2592	6.70669	19.64	489	369	611	12508	41002	@ 18:39:34
20	69603	2584	6.70336	19.66	439	378	554	12551	41093	@ 18:39:34
20	69744	2578	6.70079	19.67	446	406	547	12573	41182	@ 18:39:34
20	69886	2571	6.69788	19.7	464	422	564	12574	41253	@ 18:39:34
20	70071	2566	6.69483	19.67	472	375	560	12596	41364	@ 18:39:34
20	70262	2559	6.69205	19.69	464	382	573	12649	41483	@ 18:39:34
20	70490	2556	6.69003	19.69	509	381	609	12678	41601	@ 18:39:34
20	70671	2549	6.68676	19.69	454	360	541	12711	41706	@ 18:39:34
20	70843	2545	6.6842	19.7	445	380	552	12748	41814	@ 18:39:34
20	70978	2537	6.68043	19.7	449	435	570	12787	41908	@ 18:39:34
20	71141	2529	6.67767	19.71	482	426	589	12821	42030	@ 18:39:35
20	71346	2527	6.67466	19.72	513	418	623	12869	42141	@ 18:39:35
21	71544	2519	6.67226	19.7	496	419	617	12912	42260	@ 18:39:35
21	71789	2512	6.66921	19.71	542	390	635	12931	42390	@ 18:39:35
21	72018	2506	6.6663	19.71	513	430	659	13002	42551	@ 18:39:35
21	72159	2501	6.66419	19.7	447	413	554	13022	42616	@ 18:39:35
21	72359	2497	6.6612	19.71	521	443	643	13065	42743	@ 18:39:35
21	72514	2490	6.65797	19.69	463	437	592	13123	42865	@ 18:39:35
21	72694	2482	6.65451	19.68	483	412	592	13157	42970	@ 18:39:35
21	72867	2478	6.65237	19.68	453	395	568	13193	43081	@ 18:39:35
21	73028	2471	6.64919	19.68	449	409	570	13242	43173	@ 18:39:36
21	73183	2465	6.64659	19.68	454	425	580	13294	43273	@ 18:39:36
21	73428	2461	6.64281	19.67	500	390	635	13369	43448	@ 18:39:36
21	73692	2456	6.63959	19.66	528	376	640	13404	43580	@ 18:39:36
21	73893	2450	6.63783	19.63	455	394	595	13472	43691	@ 18:39:36
21	74023	2444	6.63502	19.63	459	445	575	13512	43783	@ 18:39:36
21	74164	2441	6.63336	19.63	488	434	575	13522	43856	@ 18:39:36
21	74352	2438	6.63051	19.63	487	419	607	13569	43969	@ 18:39:36
21	74608	2433	6.6281	19.64	499	378	634	13632	44139	@ 18:39:36
21	74789	2429	6.62503	19.63	517	419	600	13629	44243	@ 18:39:36
21	75014	2422	6.62213	19.64	535	423	648	13664	44356	@ 18:39:37
21	75203	2417	6.61917	19.68	508	409	598	13664	44460	@ 18:39:37
21	75483	2409	6.61593	19.67	548	388	668	13710	44637	@ 18:39:37
21	75744	2402	6.61369	19.67	512	370	631	13759	44801	@ 18:39:37
21	76003	2397	6.61034	19.66	553	419	678	13815	44938	@ 18:39:37
21	76258	2390	6.60736	19.69	584	427	682	13839	45083	@ 18:39:37
22	76417	2380	6.60479	19.69	473	427	586	13875	45194	@ 18:39:37
22	76664	2377	6.6023	19.7	524	405	652	13927	45355	@ 18:39:37
22	76897	2374	6.6	19.69	564	429	662	13947	45476	@ 18:39:37
22	77128	2369	6.59745	19.7	576	443	674	13963	45599	@ 18:39:37
22	77367	2366	6.59536	19.7	524	408	647	14007	45736	@ 18:39:38
22	77602	2364	6.59309	19.69	493	412	647	14087	45888	@ 18:39:38
22	77831	2354	6.58957	19.71	572	446	675	14106	46002	@ 18:39:38
22	78110	2352	6.58622	19.69	549	393	672	14165	46183	@ 18:39:38
22	78314	2348	6.58318	19.69	529	428	632	14196	46294	@ 18:39:38
22	78536	2343	6.58062	19.7	556	442	664	14226	46434	@ 18:39:38
22	78767	2340	6.57813	19.69	502	415	646	14292	46562	@ 18:39:38
22	78956	2334	6.57559	19.68	456	419	608	14373	46694	@ 18:39:38
22	79156	2327	6.5728	19.67	516	410	610	14394	46810	@ 18:39:38
22	79374	2321	6.56973	19.65	507	421	639	14449	46941	@ 18:39:38
22	79601	2317	6.56702	19.65	585	436	663	14455	47035	@ 18:39:39
22	79822	2313	6.56429	19.67	527	433	654	14513	47185	@ 18:39:39
22	80088	2309	6.56183	19.69	522	402	668	14580	47367	@ 18:39:39
22	80338	2306	6.5592	19.69	566	421	671	14604	47528	@ 18:39:39
22	80593	2301	6.55698	19.71	575	431	686	14634	47661	@ 18:39:39
22	80790	2296	6.55403	19.69	517	439	636	14664	47783	@ 18:39:39
22	81032	2289	6.55099	19.67	546	466	708	14750	47958	@ 18:39:39
22	81307	2287	6.54736	19.67	565	441	716	14821	48130	@ 18:39:39
22	81575	2283	6.54495	19.69	546	412	680	14896	48298	@ 18:39:39
22	81811	2276	6.54273	19.69	617	473	709	14913	48452	@ 18:39:39
23	82064	2271	6.5405	19.68	592	458	711	14957	48615	@ 18:39:39
23	82283	2266	6.53806	19.68	506	449	668	15042	48776	@ 18:39:40
23	82554	2261	6.53567	19.68	582	439	710	15083	48944	@ 18:39:40
23	82752	2255	6.53232	19.67	538	464	662	15129	49060	@ 18:39:40
23	83082	2253	6.53008	19.66	611	396	726	15180	49217	@ 18:39:40
23	83358	2244	6.52687	19.65	597	444	720	15231	49369	@ 18:39:40
23	83569	2237	6.52387	19.65	591	476	687	15229	49477	@ 18:39:40
23	83859	2232	6.52156	19.64	569	397	687	15273	49641	@ 18:39:40
23	84114	2223	6.51812	19.63	569	434	689	15306	49791	@ 18:39:40
23	84369	2217	6.5153	19.63	568	427	682	15337	49909	@ 18:39:40
23	84586	2214	6.51324	19.62	523	436	653	15395	50032	@ 18:39:40
23	84932	2210	6.51164	19.62	651	398	744	15411	50211	@ 18:39:41
23	85267	2209	6.50926	19.63	598	395	730	15487	50397	@ 18:39:41
23	85557	2208	6.50603	19.61	602	447	737	15535	50577	@ 18:39:41
23	85790	2204	6.50427	19.61	564	465	698	15594	50736	@ 18:39:41
23	86057	2202	6.50238	19.61	558	439	706	15664	50900	@ 18:39:41
23	86266	2194	6.49949	19.61	572	473	682	15687	51017	@ 18:39:41
23	86550	2189	6.49635	19.62	618	456	740	15729	51175	@ 18:39:41
23	86865	2181	6.49377	19.64	621	423	738	15768	51363	@ 18:39:41
23	87195	2177	6.49156	19.65	652	461	791	15827	51504	@ 18:39:41
23	87456	2175	6.48934	19.66	619	486	747	15877	51662	@ 18:39:41
23	87792	2172	6.48713	19.64	631	435	771	15957	51883	@ 18:39:42
23	88106	2169	6.4845	19.62	641	472	786	16019	52078	@ 18:39:42
23	88322	2166	6.48214	19.64	550	465	681	16090	52251	@ 18:39:42
24	88637	2160	6.47979	19.66	648	454	769	16138	52419	@ 18:39:42
24	88918	2158	6.47752	19.66	621	468	749	16184	52602	@ 18:39:42
24	89176	2153	6.47547	19.64	543	447	705	16271	52777	@ 18:39:42
24	89485	2151	6.47324	19.63	613	433	742	16316	52951	@ 18:39:42
24	89698	2149	6.47108	19.66	566	481	694	16341	53065	@ 18:39:42
24	89976	2144	6.46821	19.64	571	477	755	16426	53243	@ 18:39:42
24	90316	2141	6.46632	19.63	664	444	784	16459	53455	@ 18:39:42
24	90557	2139	6.46298	19.62	609	502	743	16505	53584	@ 18:39:43
24	90868	2134	6.46076	19.63	630	449	760	16566	53762	@ 18:39:43
24	91112	2128	6.45851	19.63	538	451	695	16643	53930	@ 18:39:43
24	91395	2125	6.4566	19.66	622	462	745	16689	54098	@ 18:39:43
24	91768	2122	6.4538	19.65	637	437	810	16783	54332	@ 18:39:43
24	92060	2118	6.45122	19.64	588	486	778	16872	54523	@ 18:39:43
24	92402	2115	6.44868	19.63	611	438	780	16942	54730	@ 18:39:43
24	92738	2110	6.44523	19.63	634	464	800	17030	54959	@ 18:39:43
24	93073	2108	6.44299	19.61	660	488	823	17103	55146	@ 18:39:43
24	93347	2101	6.44066	19.6	651	483	757	17132	55282	@ 18:39:44
24	93618	2098	6.43835	19.6	620	481	752	17180	55453	@ 18:39:44
24	93887	2090	6.43598	19.6	627	480	749	17212	55610	@ 18:39:44
24	94262	2084	6.43323	19.6	698	456	831	17258	55820	@ 18:39:44
24	94548	2083	6.43063	19.6	660	508	794	17298	55996	@ 18:39:44
24	94906	2081	6.42792	19.6	691	496	854	17374	56192	@ 18:39:44
24	95219	2076	6.42619	19.6	621	463	776	17462	56369	@ 18:39:44
24	95498	2075	6.42378	19.61	683	509	788	17474	56518	@ 18:39:44
25	95832	2071	6.42096	19.58	713	511	845	17518	56713	@ 18:39:44
25	96171	2070	6.41827	19.58	728	490	829	17528	56872	@ 18:39:44
25	96395	2067	6.41566	19.57	642	540	764	17538	56979	@ 18:39:45
25	96758	2059	6.41258	19.57	730	493	856	17580	57182	@ 18:39:45
25	97088	2054	6.40963	19.56	672	516	846	17665	57374	@ 18:39:45
25	97468	2051	6.40752	19.57	671	442	822	17737	57608	@ 18:39:45
25	97757	2045	6.40559	19.57	661	520	809	17776	57770	@ 18:39:45
25	98141	2043	6.40282	19.57	693	507	891	17884	58014	@ 18:39:45
25	98466	2041	6.40076	19.54	687	510	835	17939	58198	@ 18:39:45
25	98769	2038	6.3987	19.54	689	504	807	17968	58356	@ 18:39:45
25	99037	2034	6.39665	19.56	649	534	802	18019	58519	@ 18:39:46
25	99337	2027	6.39382	19.57	678	539	839	18094	58676	@ 18:39:46
25	99559	2026	6.39206	19.57	625	536	758	18129	58811	@ 18:39:46
25	99871	2022	6.38988	19.59	706	511	823	18171	59007	@ 18:39:46
25	100134	2020	6.38794	19.58	633	527	790	18223	59182	@ 18:39:46
25	100484	2019	6.38579	19.58	694	518	868	18299	59383	@ 18:39:46
25	100803	2016	6.38306	19.6	708	517	836	18332	59574	@ 18:39:46
25	101098	2014	6.38073	19.6	659	554	849	18419	59766	@ 18:39:46
25	101454	2004	6.37812	19.6	761	494	850	18425	59951	@ 18:39:46
25	101734	2001	6.37596	19.57	651	524	804	18502	60136	@ 18:39:46
25	102101	1995	6.37306	19.58	718	529	896	18590	60347	@ 18:39:47
25	102462	1992	6.3706	19.59	694	532	893	18688	60613	@ 18:39:47
25	102833	1989	6.3684	19.6	713	490	861	18734	60797	@ 18:39:47
25	103243	1983	6.36618	19.6	742	506	916	18805	61035	@ 18:39:47
26	103656	1978	6.36367	19.61	764	499	912	18849	61278	@ 18:39:47
26	104050	1973	6.36105	19.61	753	520	914	18923	61528	@ 18:39:47
26	104341	1970	6.35923	19.6	681	541	832	18980	61690	@ 18:39:47
26	104647	1962	6.35731	19.61	747	588	894	19024	61861	@ 18:39:47
26	105014	1956	6.35478	19.59	705	524	891	19118	62094	@ 18:39:47
26	105316	1954	6.35248	19.57	686	552	854	19201	62278	@ 18:39:48
26	105572	1953	6.35007	19.56	680	598	854	19261	62430	@ 18:39:48
26	105897	1951	6.34838	19.56	698	516	841	19296	62594	@ 18:39:48
26	106307	1948	6.34569	19.56	751	511	921	19378	62848	@ 18:39:48
26	106593	1944	6.34365	19.56	694	562	848	19418	63028	@ 18:39:48
26	106910	1941	6.34145	19.55	745	587	904	19469	63191	@ 18:39:48
26	107274	1934	6.33883	19.53	745	534	898	19519	63379	@ 18:39:48
26	107597	1930	6.33621	19.52	727	597	920	19606	63600	@ 18:39:48
26	107954	1926	6.33314	19.53	778	565	922	19642	63824	@ 18:39:49
26	108366	1925	6.33107	19.54	758	518	930	19712	64074	@ 18:39:49
26	108703	1922	6.32876	19.55	714	559	896	19771	64269	@ 18:39:49
26	109020	1921	6.32677	19.56	717	566	883	19824	64440	@ 18:39:49
26	109372	1913	6.32466	19.56	718	553	905	19909	64653	@ 18:39:49
26	109749	1909	6.32238	19.56	723	518	895	19989	64885	@ 18:39:49
26	110125	1907	6.32017	19.56	745	585	961	20091	65127	@ 18:39:49
26	110478	1906	6.31783	19.55	723	517	870	20156	65350	@ 18:39:49
26	110877	1902	6.31563	19.54	799	555	954	20212	65570	@ 18:39:49
26	111233	1898	6.31352	19.53	750	555	911	20269	65795	@ 18:39:50
26	111592	1896	6.31159	19.54	745	583	942	20363	66014	@ 18:39:50
27	111971	1891	6.30938	19.53	802	561	940	20400	66212	@ 18:39:50
27	112326	1887	6.30725	19.53	778	597	952	20457	66428	@ 18:39:50
27	112653	1884	6.30535	19.53	764	599	926	20508	66627	@ 18:39:50
27	113024	1878	6.3026	19.54	806	595	966	20550	66846	@ 18:39:50
27	113426	1877	6.30015	19.55	835	594	996	20615	67060	@ 18:39:50
27	113789	1876	6.29827	19.54	799	592	955	20663	67244	@ 18:39:50
27	114111	1875	6.29635	19.54	792	612	934	20693	67432	@ 18:39:50
27	114514	1873	6.29397	19.54	793	578	981	20776	67654	@ 18:39:51
27	114862	1869	6.29157	19.54	801	599	947	20823	67868	@ 18:39:51
27	115308	1864	6.28928	19.54	810	576	1022	20921	68122	@ 18:39:51
27	115702	1859	6.28662	19.52	842	604	998	20972	68357	@ 18:39:51
27	116094	1856	6.2843	19.52	784	577	969	21076	68592	@ 18:39:51
27	116493	1852	6.28267	19.54	775	568	967	21157	68854	@ 18:39:51
27	116937	1849	6.28024	19.55	817	573	1017	21251	69107	@ 18:39:51
27	117258	1846	6.27852	19.57	762	660	981	21345	69335	@ 18:39:51
27	117635	1841	6.27687	19.57	770	593	970	21442	69560	@ 18:39:52
27	117999	1839	6.27469	19.59	810	643	1007	21512	69777	@ 18:39:52
27	118359	1836	6.27291	19.57	712	591	951	21651	70040	@ 18:39:52
27	118770	1835	6.27088	19.57	852	609	1020	21699	70254	@ 18:39:52
27	119104	1833	6.26898	19.56	747	633	967	21786	70461	@ 18:39:52
27	119427	1828	6.26687	19.57	761	623	946	21867	70661	@ 18:39:52
27	119684	1826	6.26439	19.58	819	690	947	21867	70795	@ 18:39:52
27	120035	1825	6.2623	19.59	759	598	949	21940	71011	@ 18:39:52
27	120447	1823	6.26019	19.61	857	599	1011	21977	71231	@ 18:39:52
28	120870	1819	6.25806	19.61	819	596	1019	22050	71487	@ 18:39:53
28	121249	1816	6.25589	19.63	833	647	1026	22126	71717	@ 18:39:53
28	121630	1813	6.25366	19.63	832	606	987	22159	71923	@ 18:39:53
28	122008	1812	6.25221	19.64	869	635	1013	22185	72150	@ 18:39:53
28	122448	1811	6.2501	19.63	858	593	1033	22258	72405	@ 18:39:53
28	122916	1810	6.24867	19.64	898	602	1070	22327	72680	@ 18:39:53
28	123282	1806	6.24691	19.65	856	645	1011	22377	72909	@ 18:39:53
28	123680	1802	6.24479	19.64	863	626	1024	22416	73154	@ 18:39:53
28	124146	1797	6.2424	19.65	909	636	1102	22499	73442	@ 18:39:53
28	124557	1794	6.24035	19.65	836	635	1046	22596	73690	@ 18:39:54
28	124986	1793	6.23823	19.65	921	661	1090	22656	73917	@ 18:39:54
28	125326	1788	6.23634	19.65	905	691	1031	22668	74099	@ 18:39:54
28	125758	1785	6.2341	19.66	849	648	1080	22785	74370	@ 18:39:54
28	126181	1783	6.23197	19.67	874	655	1078	22846	74646	@ 18:39:54
28	126610	1777	6.22985	19.67	887	618	1047	22894	74869	@ 18:39:54
28	126901	1775	6.22769	19.67	839	700	991	22917	74996	@ 18:39:54
28	127315	1771	6.22626	19.68	832	626	1040	22996	75256	@ 18:39:54
28	127696	1768	6.22472	19.67	832	682	1063	23101	75508	@ 18:39:54
28	128098	1767	6.22281	19.66	873	695	1097	23215	75738	@ 18:39:55
28	128521	1764	6.22109	19.67	894	667	1090	23301	76016	@ 18:39:55
28	128900	1763	6.2192	19.68	901	704	1083	23357	76219	@ 18:39:55
28	129291	1757	6.21689	19.68	876	671	1062	23436	76439	@ 18:39:55
28	129656	1754	6.21497	19.69	845	682	1047	23501	76647	@ 18:39:55
28	130064	1749	6.2136	19.7	881	636	1044	23552	76883	@ 18:39:55
29	130465	1745	6.21155	19.7	866	667	1068	23643	77117	@ 18:39:55
29	130883	1742	6.20943	19.69	859	670	1088	23746	77373	@ 18:39:55
29	131317	1737	6.20762	19.68	927	678	1112	23802	77640	@ 18:39:56
29	131693	1735	6.20548	19.68	917	703	1079	23849	77878	@ 18:39:56
29	132050	1731	6.2033	19.67	925	724	1081	23864	78044	@ 18:39:56
29	132394	1724	6.20095	19.68	881	700	1044	23901	78219	@ 18:39:56
29	132831	1722	6.19899	19.68	917	685	1122	23962	78434	@ 18:39:56
29	133217	1718	6.19696	19.68	883	695	1081	24049	78662	@ 18:39:56
29	133680	1711	6.19534	19.7	911	651	1114	24140	78929	@ 18:39:56
29	134149	1708	6.19377	19.7	951	672	1141	24224	79216	@ 18:39:56
29	134616	1704	6.19202	19.69	933	687	1154	24323	79505	@ 18:39:57
29	135040	1698	6.19037	19.69	913	696	1120	24413	79762	@ 18:39:57
29	135447	1691	6.18839	19.7	925	724	1131	24502	80012	@ 18:39:57
29	135862	1691	6.18639	19.71	920	725	1140	24591	80266	@ 18:39:57
29	136320	1690	6.1846	19.71	967	711	1169	24677	80532	@ 18:39:57
29	136707	1688	6.18304	19.71	914	738	1125	24771	80745	@ 18:39:57
